datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,1,PJM-RTO,,,ZONE,,28.66,29.377080,0.549009,0.168071,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,3,MID-ATL/APS,,,ZONE,,28.66,29.113485,0.041429,0.412056,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,51291,AECO,,,ZONE,,28.66,27.819596,-0.870797,0.030393,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,51292,BGE,,,ZONE,,28.66,30.755573,1.456540,0.639033,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,51293,DPL,,,ZONE,,28.66,27.870864,-0.936333,0.147197,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,51295,JCPL,,,ZONE,,28.66,27.191761,-1.104447,-0.363792,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,51296,METED,,,ZONE,,28.66,26.052218,-1.877968,-0.729814,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,51297,PECO,,,ZONE,,28.66,27.062289,-0.966281,-0.631430,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,51298,PEPCO,,,ZONE,,28.66,30.041123,0.935058,0.446065,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,51299,PPL,,,ZONE,,28.66,24.727315,-2.820920,-1.111765,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,51300,PENELEC,,,ZONE,,28.66,30.150029,2.407606,-0.917577,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,51301,PSEG,,,ZONE,,28.66,27.224176,-1.058939,-0.376885,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,7633629,RECO,,,ZONE,,28.66,30.417960,2.096439,-0.338479,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,8394954,APS,,,ZONE,,28.66,28.509679,0.123501,-0.273822,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,8445784,AEP,,,ZONE,,28.66,29.209593,0.432944,0.116649,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,33092371,COMED,,,ZONE,,28.66,28.552512,0.149931,-0.257419,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,34508503,DAY,,,ZONE,,28.66,30.024796,0.157518,1.207278,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,34964545,DOM,,,ZONE,,28.66,29.757220,0.607456,0.489764,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,37737283,DUQ,,,ZONE,,28.66,28.297945,0.048122,-0.410177,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,116013753,ATSI,,,ZONE,,28.66,29.191835,0.363962,0.167873,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,124076095,DEOK,,,ZONE,,28.66,29.309830,0.170088,0.479742,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,970242670,EKPC,,,ZONE,,28.66,28.845901,0.191361,-0.005460,True,1
7/7/2023 2:00:00 AM,7/6/2023 10:00:00 PM,1709725933,OVEC,,,ZONE,,28.66,28.330000,0.180000,-0.510000,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,1,PJM-RTO,,,ZONE,,27.54,28.076114,0.359439,0.176675,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,3,MID-ATL/APS,,,ZONE,,27.54,28.113902,0.143313,0.430589,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,51291,AECO,,,ZONE,,27.54,26.100665,-1.283125,-0.156210,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,51292,BGE,,,ZONE,,27.54,29.923393,1.821913,0.561480,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,51293,DPL,,,ZONE,,27.54,26.427537,-1.141236,0.028773,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,51295,JCPL,,,ZONE,,27.54,25.784669,-1.349460,-0.405871,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,51296,METED,,,ZONE,,27.54,24.503580,-2.294060,-0.742360,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,51297,PECO,,,ZONE,,27.54,25.681660,-1.177813,-0.680527,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,51298,PEPCO,,,ZONE,,27.54,29.227517,1.175453,0.512064,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,51299,PPL,,,ZONE,,27.54,23.309578,-3.166678,-1.063744,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,51300,PENELEC,,,ZONE,,27.54,29.462071,2.196816,-0.274745,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,51301,PSEG,,,ZONE,,27.54,25.838886,-1.296076,-0.405038,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,7633629,RECO,,,ZONE,,27.54,29.016279,1.763316,-0.287037,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,8394954,APS,,,ZONE,,27.54,27.550275,0.191660,-0.181385,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,8445784,AEP,,,ZONE,,27.54,28.072888,0.464806,0.068082,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,33092371,COMED,,,ZONE,,27.54,27.579895,0.200175,-0.160280,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,34508503,DAY,,,ZONE,,27.54,28.751317,0.214080,0.997237,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,34964545,DOM,,,ZONE,,27.54,28.792942,0.770238,0.482704,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,37737283,DUQ,,,ZONE,,27.54,27.169954,0.078022,-0.448068,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,116013753,ATSI,,,ZONE,,27.54,28.086409,0.373028,0.173381,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,124076095,DEOK,,,ZONE,,27.54,28.157296,0.230006,0.387290,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,970242670,EKPC,,,ZONE,,27.54,27.746729,0.254569,-0.047840,True,1
7/7/2023 3:00:00 AM,7/6/2023 11:00:00 PM,1709725933,OVEC,,,ZONE,,27.54,27.280000,0.240000,-0.500000,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,1,PJM-RTO,,,ZONE,,26.24,26.727937,0.330283,0.157654,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,3,MID-ATL/APS,,,ZONE,,26.24,26.616278,-0.040765,0.417043,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,51291,AECO,,,ZONE,,26.24,26.171404,-0.080000,0.011404,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,51292,BGE,,,ZONE,,26.24,27.203730,0.420539,0.543191,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,51293,DPL,,,ZONE,,26.24,26.188119,-0.057473,0.005592,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,51295,JCPL,,,ZONE,,26.24,26.032389,-0.092324,-0.115287,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,51296,METED,,,ZONE,,26.24,25.434367,-0.284254,-0.521379,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,51297,PECO,,,ZONE,,26.24,25.711447,-0.063433,-0.465120,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,51298,PEPCO,,,ZONE,,26.24,27.009997,0.306563,0.463434,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,51299,PPL,,,ZONE,,26.24,23.981253,-1.477744,-0.781003,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,51300,PENELEC,,,ZONE,,26.24,29.553950,3.282282,0.031668,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,51301,PSEG,,,ZONE,,26.24,26.051008,-0.069439,-0.119553,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,7633629,RECO,,,ZONE,,26.24,29.634065,3.404054,-0.009989,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,8394954,APS,,,ZONE,,26.24,26.184011,0.079637,-0.135626,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,8445784,AEP,,,ZONE,,26.24,26.627996,0.366701,0.021295,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,33092371,COMED,,,ZONE,,26.24,24.424949,-1.413689,-0.401362,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,34508503,DAY,,,ZONE,,26.24,27.463039,0.147246,1.075793,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,34964545,DOM,,,ZONE,,26.24,26.912606,0.227185,0.445421,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,37737283,DUQ,,,ZONE,,26.24,25.920656,0.150000,-0.469344,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,116013753,ATSI,,,ZONE,,26.24,26.898599,0.538364,0.120235,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,124076095,DEOK,,,ZONE,,26.24,26.664697,0.118135,0.306562,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,970242670,EKPC,,,ZONE,,26.24,26.177005,0.046408,-0.109403,True,1
7/7/2023 4:00:00 AM,7/7/2023 12:00:00 AM,1709725933,OVEC,,,ZONE,,26.24,25.980000,0.150000,-0.410000,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,1,PJM-RTO,,,ZONE,,23.57,23.791329,0.132855,0.088475,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,3,MID-ATL/APS,,,ZONE,,23.57,24.115928,0.137929,0.407998,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,51291,AECO,,,ZONE,,23.57,24.146589,0.621504,-0.044915,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,51292,BGE,,,ZONE,,23.57,24.187433,0.129930,0.487503,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,51293,DPL,,,ZONE,,23.57,24.104982,0.589356,-0.054374,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,51295,JCPL,,,ZONE,,23.57,24.162809,0.675350,-0.082541,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,51296,METED,,,ZONE,,23.57,23.642959,0.561510,-0.488551,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,51297,PECO,,,ZONE,,23.57,23.746692,0.613580,-0.436888,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,51298,PEPCO,,,ZONE,,23.57,24.165720,0.120846,0.474874,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,51299,PPL,,,ZONE,,23.57,22.403662,-0.466576,-0.699762,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,51300,PENELEC,,,ZONE,,23.57,29.499881,5.753638,0.176243,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,51301,PSEG,,,ZONE,,23.57,24.265493,0.724110,-0.028617,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,7633629,RECO,,,ZONE,,23.57,27.605770,3.937434,0.098336,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,8394954,APS,,,ZONE,,23.57,23.727727,0.192204,-0.034477,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,8445784,AEP,,,ZONE,,23.57,23.583390,0.018759,-0.005369,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,33092371,COMED,,,ZONE,,23.57,21.134583,-1.894182,-0.541235,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,34508503,DAY,,,ZONE,,23.57,24.120912,-0.257732,0.808644,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,34964545,DOM,,,ZONE,,23.57,24.225268,0.111969,0.543299,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,37737283,DUQ,,,ZONE,,23.57,22.734370,-0.422083,-0.413547,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,116013753,ATSI,,,ZONE,,23.57,23.256664,-0.376299,0.062963,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,124076095,DEOK,,,ZONE,,23.57,23.454262,-0.270036,0.154298,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,970242670,EKPC,,,ZONE,,23.57,23.177354,-0.202597,-0.190049,True,1
7/7/2023 5:00:00 AM,7/7/2023 1:00:00 AM,1709725933,OVEC,,,ZONE,,23.57,22.940000,-0.230000,-0.400000,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,1,PJM-RTO,,,ZONE,,20.48,20.699210,0.155262,0.063948,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,3,MID-ATL/APS,,,ZONE,,20.48,20.953342,0.130782,0.342561,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,51291,AECO,,,ZONE,,20.48,21.029904,0.590244,-0.040340,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,51292,BGE,,,ZONE,,20.48,21.010036,0.123298,0.406738,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,51293,DPL,,,ZONE,,20.48,20.985374,0.560046,-0.054672,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,51295,JCPL,,,ZONE,,20.48,21.115674,0.634064,0.001610,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,51296,METED,,,ZONE,,20.48,20.619125,0.522965,-0.383840,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,51297,PECO,,,ZONE,,20.48,20.692354,0.579279,-0.366925,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,51298,PEPCO,,,ZONE,,20.48,21.001819,0.120000,0.401819,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,51299,PPL,,,ZONE,,20.48,19.308689,-0.611619,-0.559692,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,51300,PENELEC,,,ZONE,,20.48,26.265613,5.659420,0.126193,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,51301,PSEG,,,ZONE,,20.48,21.205307,0.664885,0.060422,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,7633629,RECO,,,ZONE,,20.48,24.748056,4.120889,0.147167,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,8394954,APS,,,ZONE,,20.48,20.652441,0.193095,-0.020654,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,8445784,AEP,,,ZONE,,20.48,20.517271,0.052882,-0.015611,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,33092371,COMED,,,ZONE,,20.48,18.078609,-1.918065,-0.483326,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,34508503,DAY,,,ZONE,,20.48,20.889397,-0.235164,0.644561,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,34964545,DOM,,,ZONE,,20.48,21.075783,0.110221,0.485562,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,37737283,DUQ,,,ZONE,,20.48,19.769793,-0.354540,-0.355667,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,116013753,ATSI,,,ZONE,,20.48,20.224460,-0.291454,0.035914,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,124076095,DEOK,,,ZONE,,20.48,20.320119,-0.250059,0.090178,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,970242670,EKPC,,,ZONE,,20.48,20.093722,-0.198487,-0.187791,True,1
7/7/2023 6:00:00 AM,7/7/2023 2:00:00 AM,1709725933,OVEC,,,ZONE,,20.48,19.920000,-0.210000,-0.350000,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,1,PJM-RTO,,,ZONE,,18.78,19.002819,0.185164,0.037655,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,3,MID-ATL/APS,,,ZONE,,18.78,19.236840,0.173997,0.282843,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,51291,AECO,,,ZONE,,18.78,19.309592,0.631287,-0.101695,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,51292,BGE,,,ZONE,,18.78,19.230480,0.126999,0.323481,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,51293,DPL,,,ZONE,,18.78,19.301771,0.600421,-0.078650,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,51295,JCPL,,,ZONE,,18.78,19.409819,0.684831,-0.055012,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,51296,METED,,,ZONE,,18.78,18.948163,0.564766,-0.396603,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,51297,PECO,,,ZONE,,18.78,19.008111,0.621119,-0.393008,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,51298,PEPCO,,,ZONE,,18.78,19.235075,0.120000,0.335075,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,51299,PPL,,,ZONE,,18.78,17.693244,-0.530460,-0.556296,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,51300,PENELEC,,,ZONE,,18.78,24.979821,6.101854,0.097967,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,51301,PSEG,,,ZONE,,18.78,19.540651,0.746151,0.014500,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,7633629,RECO,,,ZONE,,18.78,23.063689,4.180889,0.102800,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,8394954,APS,,,ZONE,,18.78,18.919681,0.173613,-0.033932,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,8445784,AEP,,,ZONE,,18.78,18.815938,0.024705,0.011233,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,33092371,COMED,,,ZONE,,18.78,16.411997,-1.958610,-0.409393,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,34508503,DAY,,,ZONE,,18.78,19.117967,-0.265745,0.603712,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,34964545,DOM,,,ZONE,,18.78,19.323985,0.110553,0.433432,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,37737283,DUQ,,,ZONE,,18.78,17.974078,-0.450927,-0.354995,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,116013753,ATSI,,,ZONE,,18.78,18.423967,-0.367103,0.011070,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,124076095,DEOK,,,ZONE,,18.78,18.606422,-0.278484,0.104906,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,970242670,EKPC,,,ZONE,,18.78,18.454109,-0.182440,-0.143451,True,1
7/7/2023 7:00:00 AM,7/7/2023 3:00:00 AM,1709725933,OVEC,,,ZONE,,18.78,18.260000,-0.240000,-0.280000,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,1,PJM-RTO,,,ZONE,,18.68,18.934288,0.201668,0.052620,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,3,MID-ATL/APS,,,ZONE,,18.68,19.065621,0.117361,0.268260,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,51291,AECO,,,ZONE,,18.68,19.135085,0.580586,-0.125501,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,51292,BGE,,,ZONE,,18.68,19.123373,0.136500,0.306873,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,51293,DPL,,,ZONE,,18.68,19.128542,0.549521,-0.100979,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,51295,JCPL,,,ZONE,,18.68,19.235712,0.626681,-0.070969,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,51296,METED,,,ZONE,,18.68,18.793168,0.512664,-0.399496,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,51297,PECO,,,ZONE,,18.68,18.840350,0.570110,-0.409760,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,51298,PEPCO,,,ZONE,,18.68,19.134309,0.130000,0.324309,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,51299,PPL,,,ZONE,,18.68,17.445067,-0.665285,-0.569648,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,51300,PENELEC,,,ZONE,,18.68,24.734488,5.976534,0.077954,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,51301,PSEG,,,ZONE,,18.68,19.360886,0.686884,-0.005998,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,7633629,RECO,,,ZONE,,18.68,23.083689,4.320889,0.082800,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,8394954,APS,,,ZONE,,18.68,18.799737,0.161003,-0.041266,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,8445784,AEP,,,ZONE,,18.68,18.786101,0.085091,0.021010,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,33092371,COMED,,,ZONE,,18.68,16.213539,-2.051957,-0.414504,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,34508503,DAY,,,ZONE,,18.68,19.091944,-0.206698,0.618642,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,34964545,DOM,,,ZONE,,18.68,19.226064,0.119503,0.426561,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,37737283,DUQ,,,ZONE,,18.68,17.949099,-0.370710,-0.360191,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,116013753,ATSI,,,ZONE,,18.68,18.469779,-0.220801,0.010580,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,124076095,DEOK,,,ZONE,,18.68,18.585718,-0.226986,0.132704,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,970242670,EKPC,,,ZONE,,18.68,18.384418,-0.164954,-0.130628,True,1
7/7/2023 8:00:00 AM,7/7/2023 4:00:00 AM,1709725933,OVEC,,,ZONE,,18.68,18.230000,-0.190000,-0.260000,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,1,PJM-RTO,,,ZONE,,21.03,21.277313,0.178973,0.068340,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,3,MID-ATL/APS,,,ZONE,,21.03,22.322121,0.864308,0.427813,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,51291,AECO,,,ZONE,,21.03,21.622705,0.610000,-0.017295,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,51292,BGE,,,ZONE,,21.03,22.712901,1.223128,0.459773,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,51293,DPL,,,ZONE,,21.03,21.705613,0.638127,0.037486,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,51295,JCPL,,,ZONE,,21.03,21.635523,0.596206,0.009317,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,51296,METED,,,ZONE,,21.03,21.081117,0.376861,-0.325744,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,51297,PECO,,,ZONE,,21.03,21.320546,0.631924,-0.341378,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,51298,PEPCO,,,ZONE,,21.03,22.579394,1.089303,0.460091,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,51299,PPL,,,ZONE,,21.03,19.736381,-0.764222,-0.529397,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,51300,PENELEC,,,ZONE,,21.03,25.123388,3.867407,0.225981,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,51301,PSEG,,,ZONE,,21.03,21.726125,0.618390,0.077735,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,7633629,RECO,,,ZONE,,21.03,25.172469,3.960889,0.181580,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,8394954,APS,,,ZONE,,21.03,21.857162,0.824884,0.002278,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,8445784,AEP,,,ZONE,,21.03,22.194536,1.204193,-0.039657,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,33092371,COMED,,,ZONE,,21.03,12.806707,-7.611938,-0.611355,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,34508503,DAY,,,ZONE,,21.03,22.542160,0.900000,0.612160,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,34964545,DOM,,,ZONE,,21.03,22.565156,0.998741,0.536415,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,37737283,DUQ,,,ZONE,,21.03,21.526295,0.870000,-0.373705,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,116013753,ATSI,,,ZONE,,21.03,22.367033,1.299961,0.037072,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,124076095,DEOK,,,ZONE,,21.03,21.944004,0.877528,0.036476,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,970242670,EKPC,,,ZONE,,21.03,21.173571,0.386411,-0.242840,True,1
7/7/2023 9:00:00 AM,7/7/2023 5:00:00 AM,1709725933,OVEC,,,ZONE,,21.03,21.560000,0.910000,-0.380000,True,1
7/7/2023 10:00:00 AM,7/7/2023 6:00:00 AM,1,PJM-RTO,,,ZONE,,24.66,25.334807,0.552332,0.122475,True,1
7/7/2023 10:00:00 AM,7/7/2023 6:00:00 AM,3,MID-ATL/APS,,,ZONE,,24.66,25.382631,0.181519,0.541112,True,1
7/7/2023 10:00:00 AM,7/7/2023 6:00:00 AM,51291,AECO,,,ZONE,,24.66,24.838388,0.111848,0.066540,True,1
7/7/2023 10:00:00 AM,7/7/2023 6:00:00 AM,51292,BGE,,,ZONE,,24.66,25.684202,0.427965,0.596237,True,1
7/7/2023 10:00:00 AM,7/7/2023 6:00:00 AM,51293,DPL,,,ZONE,,24.66,24.903129,0.120497,0.122632,True,1
7/7/2023 10:00:00 AM,7/7/2023 6:00:00 AM,51295,JCPL,,,ZONE,,24.66,24.781801,0.124690,-0.002889,True,1
7/7/2023 10:00:00 AM,7/7/2023 6:00:00 AM,51296,METED,,,ZONE,,24.66,24.250181,-0.070837,-0.338982,True,1
7/7/2023 10:00:00 AM,7/7/2023 6:00:00 AM,51297,PECO,,,ZONE,,24.66,24.449567,0.126209,-0.336642,True,1
7/7/2023 10:00:00 AM,7/7/2023 6:00:00 AM,51298,PEPCO,,,ZONE,,24.66,25.569487,0.323418,0.586069,True,1
