autoformer,CNN,impactnet,informer,LSTM,nbeats,ANN,Proposed,Actual
3382.85673191948,3282.7231401253,3162.4274446018,3426.23484582242,3340.31347002124,3156.24503460456,3291.64922898442,3414.8021055248,3222.76299000418
2996.4757691576,2913.4536574800004,2947.7614125538803,2931.58805394118,2986.36758154696,2929.7955231382,3044.34001208224,2972.94981079148,2990.9700415466
2946.02689008304,2778.63572792352,2765.76206903724,2775.30400312752,2783.2621456088,2704.8178377704,2823.06169372142,2814.99511302744,2788.8660089292
2746.46101011762,2638.87647331818,2672.37521995496,2665.1757258777,2643.0262168762,2667.1943180497,2674.46655827738,2680.3027343162603,2672.69697237158
2645.0685571914,2565.96586700652,2552.2273915466203,2538.15867720128,2566.94579222718,2521.2047031521,2609.9251468668,2605.68861781488,2586.08801797728
2721.5323397344,2513.4114705711,2563.6158136181803,2496.31671892598,2569.99452995796,2536.76047034664,2571.9499800080403,2578.87630059102,2571.88998102272
2687.7448436153,2577.99761929262,2568.0886017712,2557.60753338858,2593.18036602022,2562.57980087108,2608.84055519736,2651.35109355122,2634.07798636592
2928.07510985832,2694.98865591862,2719.9485481254,2673.95964019128,2681.6869716749,2700.57331118202,2721.81319645148,2780.50365908116,2761.12496468752
2979.99096063158,2887.7213219919,2834.9957293830003,2771.08654243764,2812.98595026524,2857.24550444204,2824.7335630027,2947.1813641562203,2979.59901149756
3069.42859827092,3023.52539319476,3057.81806121296,2961.8410231061,3026.4661816452,3029.50929665384,3042.8595598199,3186.91223424962,3216.87505698262
3366.53739207358,3190.2944936974,3258.07700279868,3294.064799309,3314.09405313136,3238.64738959212,3293.64665736998,3426.7809483448,3517.98199038796
3632.8201879854,3471.19493529988,3538.1817419090003,3459.41498317918,3613.3856505315,3503.3182453605,3578.2022525246,3712.2793797082,3828.98599739564
3857.870165495,3669.9078029158,3711.4911508964,3628.5231710158,3845.837190878,3698.095801182,3833.89487829004,3987.9579538584,4104.6898563336
4026.94800460156,3911.57040983982,3860.852652891,3880.9683778936,4040.0734287295,3943.4431071422,4050.476337782,4235.70256502716,4309.63304931804
4093.4374273056,4035.86543237316,3984.4725646064,3996.5984363718,4214.4438209381005,4072.2607190818,4242.91536504936,4422.098667714839,4485.097043521
4331.055411129,4184.4331526813,4168.1426249209,4137.663454692,4282.3441278144,4233.7012950302,4341.1092574002,4591.2910566886,4600.7630734514
4283.554584642799,4344.7273568642,4243.0123133516,4248.399649484,4379.92989308062,4302.563227087399,4431.354785916959,4693.45850232916,4597.637049483999
4327.2179905778,4317.808627004561,4297.908591020199,4225.34568546398,4458.967101253,4366.8340842842,4512.4926221266,4776.0699457481005,4430.2149099671
4307.403657451399,4320.2252101176,4384.8788315048005,4399.06743904956,4465.00307600842,4427.63016904596,4528.52073290464,4785.2651918714,4439.46893274482
4300.06429379544,4320.2297502038,4313.1437233578,4401.56829314722,4429.1341948328,4319.61774658404,4460.2002585124,4694.9876732088,4438.4759460454
4081.3880385308,4106.26093570124,4085.934411004,4331.510816698599,4260.03229326938,4146.7242444163,4302.1209179203,4554.212871168,4397.74103540436
4010.99386230484,3965.5711380436,4026.1247123548,4198.2652237644,4038.22390238284,3929.7613827598,4153.691705165,4383.2293832646,4210.93192456744
3826.79551057536,3867.68701926656,3808.51789185644,3948.2856329306,3909.61785846016,3809.49645505124,3969.849645431,4211.6153472355,4035.46911777164
3479.74548918278,3619.09634557256,3524.46216019244,3726.7392050178,3696.77229620722,3556.21538338028,3698.5758279883,3927.897502756,3805.9949659551
3310.04010539216,3318.62551316758,3286.58423897222,3502.47864372716,3349.2624688538,3254.21883754592,3412.6347382204,3632.5009850018,3519.7079565425
